"Collection_number","CBG_ACC_BOOL","Scientific_name","Binomial","Binomial_authority_issues","Infra_auth_issues","Project_name","Site_name","latitude_dd","longitude_dd","Datum","Primary_Collector","Associated_Collectors","Habitat","Fide","Determined_by","Aspect","Slope","Notes","latitude_dms","longitude_dms","Long_AutoFill_Flag","Lat_AutoFill_Flag","datum","Country","State","County","Feature","Mang_Name","Unit_Nm","trs","Gen","elevation_m","elevation_ft","aspect","slope","geomorphon","geology","physical_environ","Site","Allotment","Full_name","Name_authority","Genus","Epithet","Infrarank","Infraspecies","Associates","Vegetation","Date_digital","Date_digital_ymd","Date_digital_day","Date_digital_mo","Date_digital_yr","Date_digital_text","Determined_date","Determined_date_ymd","Determined_date_day","Determined_date_mo","Determined_date_yr","Determined_date_text","POW_Query","Family","POW_Name_authority","POW_Full_name","Binomial_authority","POW_Genus","POW_Epithet","POW_Infrarank","POW_Infraspecies","Infraspecific_authority","Directions_BL"
2381,NA,"Comarum palustre","Comarum palustre",NA,NA,"Flora of Montana","Lake Inez",47.29151,-113.56676,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Roadside, among intermittent campgrounds, and meadow forest interfaces","Flora of the PNW 2nd","R.C. Benkendorf",262,5,NA,"N 47°17'29","W 113°34'0",NA,NA,"WGS84","U.S.A.","Montana","Missoula","Swan Range","USFS","Lolo NF","18N 15W 30","U.S.A., Montana, Missoula Co., Swan Range, USFS Lolo NF 18N 15W 30","1,252","4,110",262,5,"slope","Unconsolidated, undifferentiated","At 4,110 ft (1,252 m), on a slope, 5° slo. 262° asp.; geology: Unconsolidated, undifferentiated.","0.6mi at 123° from Uhler crk.",NA,"Comarum palustre","Comarum palustre L.","Comarum","palustre",NA,NA,"Dactylis glomerata, Spiraea douglasii, Xerophyllum tenax","Larix occidentalis","07.20.2021",2021-07-20,20,7,2021,"20 Jul, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Comarum palustre","Rosaceae","Comarum palustre L.","Comarum palustre","L.","Comarum","palustre",NA,NA,NA,"2.2 hrs from Ronan MT via Montana Hwy 35 W and MT-83 S. Turn L at the 3rd cross street on US-93 N 11.8 mi. Turn R on Montana Hwy 35 W 30.6 mi. Turn R on MT-209/Mount Hwy 209 4.8 mi. Turn R on MT-83 S 58.5 mi. Turn right 0.5 mi. Head to Uhler crk."
2383,NA,"Erythranthe lewisii","Erythranthe lewisii",NA,NA,"Flora of Montana","Rogers Pass",47.07687,-113.36994,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Streamside, openings among forest.","Flora of the PNW 2nd","R.C. Benkendorf",229,13,"Corolla pink, plants glandular, forming dense stands. ","N 47°4'37","W 113°22'12",NA,NA,"WGS84","U.S.A.","Montana","Missoula","Swan Range","SFW","Blackfoot-Clearwater WMA","15N 14W 09","U.S.A., Montana, Missoula Co., Swan Range, SFW Blackfoot-Clearwater WMA 15N 14W 09","1,397","4,580",229,13,"valley","Metamorphic, sedimentary clastic","At 4,580 ft (1,397 m), in a valley, 13° slo. 229° asp.; geology: Metamorphic, sedimentary clastic.","1mi at 18° from Boyd mtn.",NA,"Erythranthe lewisii","Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga","Erythranthe","lewisii",NA,NA,"Senecio triangularis, Chamerion angustifolium","Populus tremuloides, Pinus contorta, Symphoricarpos sp.","07.27.2021",2021-07-27,27,7,2021,"27 Jul, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Erythranthe lewisii","Phrymaceae","Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga","Erythranthe lewisii","(Pursh) G.L.Nesom & N.S.Fraga","Erythranthe","lewisii",NA,NA,NA,"1 hr from Missoula MT via MT-200 E. Head southeast on E Broadway St toward N Pattee St 0.6 mi. Turn L on Van Buren St 0.1 mi. Take the ramp on I-90 E 4.2 mi. Take exit 109 for MT-200 E toward Bonner Great Fls 0.6 mi. Con't on MT-200 E 32.4 mi. Turn L on MT-83 N 6.7 mi. Sharp right 2.8 mi. Head to Boyd mtn."
2384,NA,"Solidago gigantea","Solidago gigantea",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Solidago gigantea","Solidago gigantea Aiton","Solidago","gigantea",NA,NA,"Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Solidago gigantea","Asteraceae","Solidago gigantea Aiton","Solidago gigantea","Aiton","Solidago","gigantea",NA,NA,NA,"1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2385,NA,"Liatris punctata var. punctata","Liatris punctata",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Liatris punctata var. punctata","Liatris punctata Hook. var. punctata","Liatris","punctata","var.","punctata","Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Liatris punctata var. punctata","Asteraceae","Liatris punctata Hook. var. punctata","Liatris punctata var. punctata","Hook.","Liatris","punctata","var.","punctata",NA,"1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2386,NA,"Anemone multifida var. multifida","Anemone multifida",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Anemone multifida var. hirsuta","Anemone multifida Poir. var. hirsuta Boivin","Anemone","multifida","var.","hirsuta","Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Anemone multifida var. hirsuta","Ranunculaceae","Anemone multifida Poir. var. saxicola Boivin","Anemone multifida var. saxicola","Poir.","Anemone","multifida","var.","saxicola","Boivin","1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2387,NA,"Artemisia frigida","Artemisia frigida",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Artemisia frigida","Artemisia frigida Willd.","Artemisia","frigida",NA,NA,"Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Artemisia frigida","Asteraceae","Artemisia frigida Willd.","Artemisia frigida","Willd.","Artemisia","frigida",NA,NA,NA,"1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2388,NA,"Heterotheca villosa","Heterotheca villosa",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Heterotheca villosa","Heterotheca villosa (Pursh) Shinners","Heterotheca","villosa",NA,NA,"Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Heterotheca villosa","Asteraceae","Heterotheca villosa (Pursh) Shinners","Heterotheca villosa","(Pursh) Shinners","Heterotheca","villosa",NA,NA,NA,"1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2390,NA,"Solidago rigida","Solidago rigida",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Solidago rigida","Solidago rigida L.","Solidago","rigida",NA,NA,"Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Solidago rigida","Asteraceae","Solidago rigida L.","Solidago rigida","L.","Solidago","rigida",NA,NA,NA,"1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2391,NA,"Monarda fistulosa","Monarda fistulosa",NA,NA,"Flora of Montana","Zortman Campground",47.92305,-108.50827,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Open road margins","Manual Montana Vascular Plants","R.C. Benkendorf",113,5,NA,"N 47°55'23","W 108°30'30",NA,NA,"WGS84","U.S.A.","Montana","Phillips","Little Rocky Mountains","BLM","Malta FO","25N 25E 16","U.S.A., Montana, Phillips Co., Little Rocky Mountains, BLM Malta FO 25N 25E 16","1,236","4,060",113,5,"slope","Sedimentary, undifferentiated","At 4,060 ft (1,236 m), on a slope, 5° slo. 113° asp.; geology: Sedimentary, undifferentiated.","0.4mi at 5° from Zortman.","Mt05630","Monarda fistulosa","Monarda fistulosa L.","Monarda","fistulosa",NA,NA,"Senecio triangularis, Chamerion angustifolium","Pinus ponderosa, Symphoricarpos sp., Bromus sp.","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Monarda fistulosa","Lamiaceae","Monarda fistulosa L.","Monarda fistulosa","L.","Monarda","fistulosa",NA,NA,NA,"1 hr from Malta MT via US-191 S. Follow US-191 S 39.4 mi. Turn R on Bear Gulch Rd 7.6 mi. Turn R on Thompson St 0.1 mi. Slight right 0.5 mi. Turn right 0.3 mi. Head to Zortman."
2392,NA,"Helenium autumnale","Helenium autumnale",NA,NA,"Flora of Montana","Slippery Ann",47.61673,-108.58364,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Silty, dried river margins, beneath tree band","Manual Montana Vascular Plants","R.C. Benkendorf",207,2,NA,"N 47°37'0","W 108°35'1",NA,NA,"WGS84","U.S.A.","Montana","Phillips",NA,"USACE","Fort Peck Rec. Area","21N 24E 01","U.S.A., Montana, Phillips Co., USACE Fort Peck Rec. Area 21N 24E 01","690","2,260",207,2,"valley","Unconsolidated, undifferentiated","At 2,260 ft (690 m), in a valley, 2° slo. 207° asp.; geology: Unconsolidated, undifferentiated.","0.3mi at 61° from Doney Bottoms.",NA,"Helenium autumnale","Helenium autumnale L.","Helenium","autumnale",NA,NA,"NA","Salix exigua, Populus tremuloides","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Helenium autumnale","Asteraceae","Helenium autumnale L.","Helenium autumnale","L.","Helenium","autumnale",NA,NA,NA,"1.5 hrs from Lewistown MT via US-191 N. Con't to follow US-191 N 42.4 mi. Turn L to stay on US-191 N 22 mi. Turn R on Auto Tour Rte 5 mi. Head to Doney Bottoms."
2393,NA,"Echinochlia crus-galli","Echinochlia crus-galli",NA,NA,"Flora of Montana","Slippery Ann",47.61673,-108.58364,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Silty, dried river margins, beneath tree band","Manual Montana Vascular Plants","R.C. Benkendorf",207,2,NA,"N 47°37'0","W 108°35'1",NA,NA,"WGS84","U.S.A.","Montana","Phillips",NA,"USACE","Fort Peck Rec. Area","21N 24E 01","U.S.A., Montana, Phillips Co., USACE Fort Peck Rec. Area 21N 24E 01","690","2,260",207,2,"valley","Unconsolidated, undifferentiated","At 2,260 ft (690 m), in a valley, 2° slo. 207° asp.; geology: Unconsolidated, undifferentiated.","0.3mi at 61° from Doney Bottoms.",NA,"Echinochloa crus-galli","Echinochloa crus-galli (L.) P.Beauv.","Echinochloa","crus-galli",NA,NA,"NA","Salix exigua, Populus tremuloides","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Echinochloa crus-galli","Poaceae","Echinochloa crus-galli (L.) P.Beauv.","Echinochloa crus-galli","(L.) P.Beauv.","Echinochloa","crus-galli",NA,NA,NA,"1.5 hrs from Lewistown MT via US-191 N. Con't to follow US-191 N 42.4 mi. Turn L to stay on US-191 N 22 mi. Turn R on Auto Tour Rte 5 mi. Head to Doney Bottoms."
2394,NA,"Eragrostis hypnoides","Eragrostis hypnoides",NA,NA,"Flora of Montana","Slippery Ann",47.61673,-108.58364,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz","Silty, dried river margins, beneath tree band","Manual Montana Vascular Plants","R.C. Benkendorf",207,2,NA,"N 47°37'0","W 108°35'1",NA,NA,"WGS84","U.S.A.","Montana","Phillips",NA,"USACE","Fort Peck Rec. Area","21N 24E 01","U.S.A., Montana, Phillips Co., USACE Fort Peck Rec. Area 21N 24E 01","690","2,260",207,2,"valley","Unconsolidated, undifferentiated","At 2,260 ft (690 m), in a valley, 2° slo. 207° asp.; geology: Unconsolidated, undifferentiated.","0.3mi at 61° from Doney Bottoms.",NA,"Eragrostis hypnoides","Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.","Eragrostis","hypnoides",NA,NA,"NA","Salix exigua, Populus tremuloides","08.04.2021",2021-08-04,4,8,2021,"4 Aug, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Eragrostis hypnoides","Poaceae","Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.","Eragrostis hypnoides","(Lam.) Britton, Sterns & Poggenb.","Eragrostis","hypnoides",NA,NA,NA,"1.5 hrs from Lewistown MT via US-191 N. Con't to follow US-191 N 42.4 mi. Turn L to stay on US-191 N 22 mi. Turn R on Auto Tour Rte 5 mi. Head to Doney Bottoms."
2395,NA,"Vaccinium myrtillus","Vaccinium myrtillus",NA,NA,"NWCA",NA,47.04831,-112.38203,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz, Dakota Becerra","Montane forest, toe of slope wooded wetland","Flora of the PNW 2nd","R.C. Benkendorf",184,5,NA,"N 47°2'54","W 112°22'55",NA,NA,"WGS84","U.S.A.","Montana","Lewis and Clark","Garnet Range","USFS","Helena NF","15N 6W 20","U.S.A., Montana, Lewis and Clark Co., Garnet Range, USFS Helena NF 15N 6W 20","1,593","5,230",184,5,"valley","Metamorphic, sedimentary clastic","At 5,230 ft (1,593 m), in a valley, 5° slo. 184° asp.; geology: Metamorphic, sedimentary clastic.","0.3mi at 37° from Pass crk.",NA,"Vaccinium myrtillus","Vaccinium myrtillus L.","Vaccinium","myrtillus",NA,NA,"Shepherdia canadensis, Thalictrum occidentale","Pseudotsuga menziesii, Carex geyeri, Salix boothii, Salix drummondiana","06.09.2021",2021-06-09,9,6,2021,"9 Jun, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Vaccinium myrtillus","Ericaceae","Vaccinium myrtillus L.","Vaccinium myrtillus","L.","Vaccinium","myrtillus",NA,NA,NA,"1.2 hrs from Helena MT via Lincoln Rd W. Con't on N Benton Ave 1.5 mi. Turn L on W Custer Ave 0.3 mi. Turn R on Green Meadow Dr 6.2 mi. At the traffic circle, take the 3rd exit on Lincoln Rd W 25 mi. Lincoln Rd W turns slightly left 11.4 mi. Turn R on MT-200 E (signs for Great Falls) 4.9 mi. Head to Pass crk."
2396,NA,"Hackelia micrantha","Hackelia micrantha",NA,NA,"NWCA",NA,47.04831,-112.38203,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz, Dakota Becerra","Montane forest, toe of slope wooded wetland","Flora of the PNW 2nd","R.C. Benkendorf",184,5,NA,"N 47°2'54","W 112°22'55",NA,NA,"WGS84","U.S.A.","Montana","Lewis and Clark","Garnet Range","USFS","Helena NF","15N 6W 20","U.S.A., Montana, Lewis and Clark Co., Garnet Range, USFS Helena NF 15N 6W 20","1,593","5,230",184,5,"valley","Metamorphic, sedimentary clastic","At 5,230 ft (1,593 m), in a valley, 5° slo. 184° asp.; geology: Metamorphic, sedimentary clastic.","0.3mi at 37° from Pass crk.",NA,"Hackelia micrantha","Hackelia micrantha (Eastw.) J.L.Gentry","Hackelia","micrantha",NA,NA,"Vaccinium myrtillus, Shepherdia canadensis, Thalictrum occidentale","Pseudotsuga menziesii, Carex geyeri, Salix boothii, Salix drummondiana","06.09.2021",2021-06-09,9,6,2021,"9 Jun, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Hackelia micrantha","Boraginaceae","Hackelia micrantha (Eastw.) J.L.Gentry","Hackelia micrantha","(Eastw.) J.L.Gentry","Hackelia","micrantha",NA,NA,NA,"1.2 hrs from Helena MT via Lincoln Rd W. Con't on N Benton Ave 1.5 mi. Turn L on W Custer Ave 0.3 mi. Turn R on Green Meadow Dr 6.2 mi. At the traffic circle, take the 3rd exit on Lincoln Rd W 25 mi. Lincoln Rd W turns slightly left 11.4 mi. Turn R on MT-200 E (signs for Great Falls) 4.9 mi. Head to Pass crk."
2397,NA,"Galium boreale","Galium boreale",NA,NA,"NWCA",NA,47.04831,-112.38203,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz, Dakota Becerra","Montane forest, toe of slope wooded wetland","Flora of the PNW 2nd","R.C. Benkendorf",184,5,NA,"N 47°2'54","W 112°22'55",NA,NA,"WGS84","U.S.A.","Montana","Lewis and Clark","Garnet Range","USFS","Helena NF","15N 6W 20","U.S.A., Montana, Lewis and Clark Co., Garnet Range, USFS Helena NF 15N 6W 20","1,593","5,230",184,5,"valley","Metamorphic, sedimentary clastic","At 5,230 ft (1,593 m), in a valley, 5° slo. 184° asp.; geology: Metamorphic, sedimentary clastic.","0.3mi at 37° from Pass crk.",NA,"Galium boreale","Galium boreale L.","Galium","boreale",NA,NA,"Vaccinium myrtillus, Shepherdia canadensis, Thalictrum occidentale","Pseudotsuga menziesii, Carex geyeri, Salix boothii, Salix drummondiana","06.09.2021",2021-06-09,9,6,2021,"9 Jun, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Galium boreale","Rubiaceae","Galium boreale L.","Galium boreale","L.","Galium","boreale",NA,NA,NA,"1.2 hrs from Helena MT via Lincoln Rd W. Con't on N Benton Ave 1.5 mi. Turn L on W Custer Ave 0.3 mi. Turn R on Green Meadow Dr 6.2 mi. At the traffic circle, take the 3rd exit on Lincoln Rd W 25 mi. Lincoln Rd W turns slightly left 11.4 mi. Turn R on MT-200 E (signs for Great Falls) 4.9 mi. Head to Pass crk."
2398,NA,"Barbarea orthoceras","Barbarea orthoceras","Ledeb -? ",NA,"NWCA",NA,47.04831,-112.38203,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz, Dakota Becerra","Montane forest, toe of slope wooded wetland","Flora of the PNW 2nd","R.C. Benkendorf",184,5,NA,"N 47°2'54","W 112°22'55",NA,NA,"WGS84","U.S.A.","Montana","Lewis and Clark","Garnet Range","USFS","Helena NF","15N 6W 20","U.S.A., Montana, Lewis and Clark Co., Garnet Range, USFS Helena NF 15N 6W 20","1,593","5,230",184,5,"valley","Metamorphic, sedimentary clastic","At 5,230 ft (1,593 m), in a valley, 5° slo. 184° asp.; geology: Metamorphic, sedimentary clastic.","0.3mi at 37° from Pass crk.",NA,"Barbarea orthoceras","Barbarea orthoceras Ledeb.","Barbarea","orthoceras",NA,NA,"Vaccinium myrtillus, Shepherdia canadensis, Thalictrum occidentale","Pseudotsuga menziesii, Carex geyeri, Salix boothii, Salix drummondiana","06.09.2021",2021-06-09,9,6,2021,"9 Jun, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Barbarea orthoceras","Brassicaceae","Barbarea orthoceras Ledeb.","Barbarea orthoceras","Ledeb.","Barbarea","orthoceras",NA,NA,NA,"1.2 hrs from Helena MT via Lincoln Rd W. Con't on N Benton Ave 1.5 mi. Turn L on W Custer Ave 0.3 mi. Turn R on Green Meadow Dr 6.2 mi. At the traffic circle, take the 3rd exit on Lincoln Rd W 25 mi. Lincoln Rd W turns slightly left 11.4 mi. Turn R on MT-200 E (signs for Great Falls) 4.9 mi. Head to Pass crk."
2399,NA,"Trifolium longipes","Trifolium longipes",NA,NA,"NWCA",NA,47.04831,-112.38203,"NAD83","Reed Clark Benkendorf","Dani Yashinovitz, Dakota Becerra","Montane forest, toe of slope wooded wetland","Flora of the PNW 2nd","R.C. Benkendorf",184,5,NA,"N 47°2'54","W 112°22'55",NA,NA,"WGS84","U.S.A.","Montana","Lewis and Clark","Garnet Range","USFS","Helena NF","15N 6W 20","U.S.A., Montana, Lewis and Clark Co., Garnet Range, USFS Helena NF 15N 6W 20","1,593","5,230",184,5,"valley","Metamorphic, sedimentary clastic","At 5,230 ft (1,593 m), in a valley, 5° slo. 184° asp.; geology: Metamorphic, sedimentary clastic.","0.3mi at 37° from Pass crk.",NA,"Trifolium longipes","Trifolium longipes Nutt.","Trifolium","longipes",NA,NA,"Vaccinium myrtillus, Shepherdia canadensis, Thalictrum occidentale","Pseudotsuga menziesii, Carex geyeri, Salix boothii, Salix drummondiana","06.09.2021",2021-06-09,9,6,2021,"9 Jun, 2021","12.31.2021",2021-12-31,31,12,2021,"31 Dec, 2021","Trifolium longipes","Fabaceae","Trifolium longipes Nutt.","Trifolium longipes","Nutt.","Trifolium","longipes",NA,NA,NA,"1.2 hrs from Helena MT via Lincoln Rd W. Con't on N Benton Ave 1.5 mi. Turn L on W Custer Ave 0.3 mi. Turn R on Green Meadow Dr 6.2 mi. At the traffic circle, take the 3rd exit on Lincoln Rd W 25 mi. Lincoln Rd W turns slightly left 11.4 mi. Turn R on MT-200 E (signs for Great Falls) 4.9 mi. Head to Pass crk."
